sample_id,true_pmi_days,ambient_temp_c,humidity_pct,accumulated_degree_days,sample_site,decomposition_stage
SAMP_4867,4.4,22.1,63.9,97.24,skin_surface,Bloat
SAMP_4868,1.61,22.8,77.0,36.65,oral_cavity,Bloat
SAMP_4869,9.07,21.0,65.7,190.57,oral_cavity,Active Decay
SAMP_4870,16.84,22.5,43.6,378.92,oral_cavity,Advanced Decay
SAMP_4871,4.81,27.2,62.0,130.96,oral_cavity,Bloat
SAMP_4872,1.42,24.6,75.4,34.9,skin_surface,Fresh
SAMP_4873,2.19,24.8,42.9,54.32,oral_cavity,Bloat
SAMP_4874,2.71,24.9,43.0,67.51,soil_interface,Bloat
SAMP_4875,3.57,21.4,58.5,76.3,oral_cavity,Bloat
SAMP_4876,10.29,23.3,49.7,239.86,skin_surface,Active Decay
SAMP_4877,9.19,17.7,86.7,162.6,oral_cavity,Active Decay
SAMP_4878,11.91,27.1,69.1,322.76,oral_cavity,Active Decay
SAMP_4879,4.5,12.0,54.4,54.02,soil_interface,Bloat
SAMP_4880,17.37,21.7,75.2,376.98,soil_interface,Advanced Decay
SAMP_4881,2.28,26.6,58.7,60.72,skin_surface,Bloat
SAMP_4882,6.33,16.5,46.6,104.46,skin_surface,Bloat
SAMP_4883,16.14,23.6,51.9,380.94,soil_interface,Advanced Decay
SAMP_4884,1.99,19.3,72.1,38.34,skin_surface,Bloat
SAMP_4885,1.16,20.5,42.6,23.86,oral_cavity,Fresh
SAMP_4886,21.51,25.8,53.6,555.07,oral_cavity,Advanced Decay
SAMP_4887,4.2,22.8,50.4,95.75,skin_surface,Bloat
SAMP_4888,11.52,13.9,50.1,160.07,skin_surface,Active Decay
SAMP_4889,0.26,18.1,74.1,4.65,skin_surface,Fresh
SAMP_4890,11.71,25.9,81.3,303.38,oral_cavity,Active Decay
SAMP_4891,3.8,23.8,75.8,90.43,soil_interface,Bloat
SAMP_4892,0.57,29.0,72.3,16.63,skin_surface,Fresh
SAMP_4893,9.41,28.7,85.8,270.1,skin_surface,Active Decay
SAMP_4894,2.75,20.6,42.9,56.75,oral_cavity,Bloat
SAMP_4895,4.89,32.0,48.4,156.5,soil_interface,Active Decay
SAMP_4896,0.84,22.1,60.7,18.57,skin_surface,Fresh
SAMP_4897,1.59,18.1,58.6,28.81,skin_surface,Fresh
SAMP_4898,3.54,19.5,60.9,68.99,soil_interface,Bloat
SAMP_4899,0.94,13.0,50.3,12.23,soil_interface,Fresh
SAMP_4900,24.17,28.4,47.5,686.48,oral_cavity,Dry Remains
SAMP_4901,0.1,28.4,65.5,2.84,soil_interface,Fresh
SAMP_4902,6.61,17.9,86.4,118.39,skin_surface,Bloat
SAMP_4903,1.32,21.1,59.6,27.75,oral_cavity,Fresh
SAMP_4904,3.68,22.4,42.2,82.37,oral_cavity,Bloat
SAMP_4905,26.04,18.2,75.3,474.02,skin_surface,Advanced Decay
SAMP_4906,1.76,15.0,54.6,26.46,skin_surface,Fresh
SAMP_4907,30.0,21.2,52.3,636.0,skin_surface,Dry Remains
SAMP_4908,2.3,20.7,56.2,47.7,oral_cavity,Bloat
SAMP_4909,13.53,20.4,76.2,276.04,soil_interface,Active Decay
SAMP_4910,7.91,22.9,80.9,181.17,soil_interface,Active Decay
SAMP_4911,21.58,27.7,69.4,597.85,skin_surface,Advanced Decay
SAMP_4912,8.07,20.8,56.1,167.94,soil_interface,Active Decay
SAMP_4913,7.65,22.7,55.5,173.6,soil_interface,Active Decay
SAMP_4914,2.17,24.9,46.2,54.15,oral_cavity,Bloat
SAMP_4915,1.82,24.2,86.7,43.99,skin_surface,Bloat
SAMP_4916,24.83,19.5,71.9,484.14,soil_interface,Advanced Decay
SAMP_4917,3.97,22.4,41.3,88.99,oral_cavity,Bloat
SAMP_4918,4.65,24.2,73.1,112.61,soil_interface,Bloat
SAMP_4919,14.26,17.5,62.4,249.62,oral_cavity,Active Decay
SAMP_4920,4.14,27.1,88.6,112.12,skin_surface,Bloat
SAMP_4921,30.0,27.7,81.0,831.0,skin_surface,Dry Remains
SAMP_4922,13.39,19.1,48.6,255.77,skin_surface,Active Decay
SAMP_4923,9.1,22.8,76.0,207.45,skin_surface,Active Decay
SAMP_4924,21.28,24.6,64.3,523.43,skin_surface,Advanced Decay
SAMP_4925,0.51,19.8,49.4,10.07,skin_surface,Fresh
SAMP_4926,2.97,23.9,74.9,71.02,skin_surface,Bloat
SAMP_4927,6.26,22.7,67.4,142.0,skin_surface,Bloat
SAMP_4928,2.57,16.1,41.5,41.45,skin_surface,Bloat
SAMP_4929,13.62,23.8,72.3,324.21,soil_interface,Active Decay
SAMP_4930,25.16,17.6,71.7,442.79,oral_cavity,Advanced Decay
SAMP_4931,5.51,25.8,47.2,142.22,skin_surface,Bloat
SAMP_4932,4.19,19.3,57.4,80.82,oral_cavity,Bloat
SAMP_4933,30.0,21.4,69.3,642.0,skin_surface,Dry Remains
SAMP_4934,5.89,27.5,46.9,161.84,oral_cavity,Active Decay
SAMP_4935,6.71,24.0,82.6,161.16,skin_surface,Active Decay
SAMP_4936,4.33,17.7,41.4,76.7,oral_cavity,Bloat
SAMP_4937,24.03,17.9,45.1,430.13,oral_cavity,Advanced Decay
SAMP_4938,8.42,19.6,45.8,164.94,skin_surface,Active Decay
SAMP_4939,14.36,23.6,66.4,338.95,skin_surface,Active Decay
SAMP_4940,16.7,23.4,71.0,390.85,skin_surface,Advanced Decay
SAMP_4941,4.18,18.6,60.2,77.81,oral_cavity,Bloat
SAMP_4942,5.69,17.3,54.4,98.37,soil_interface,Bloat
SAMP_4943,18.87,23.1,80.5,435.89,oral_cavity,Advanced Decay
SAMP_4944,4.51,21.3,43.4,96.15,soil_interface,Bloat
SAMP_4945,15.8,30.6,54.0,483.35,skin_surface,Advanced Decay
SAMP_4946,28.3,22.1,42.0,625.45,oral_cavity,Dry Remains
SAMP_4947,9.76,29.3,40.7,285.99,skin_surface,Active Decay
SAMP_4948,13.53,17.3,57.7,234.13,soil_interface,Active Decay
SAMP_4949,16.35,15.7,49.7,256.74,skin_surface,Active Decay
SAMP_4950,18.65,17.5,53.4,326.3,oral_cavity,Active Decay
SAMP_4951,5.03,26.8,81.0,134.7,skin_surface,Bloat
SAMP_4952,0.53,29.0,48.1,15.26,skin_surface,Fresh
SAMP_4953,5.14,18.9,79.0,97.14,soil_interface,Bloat
SAMP_4954,11.2,20.2,73.8,226.26,soil_interface,Active Decay
SAMP_4955,5.98,17.3,56.3,103.54,oral_cavity,Bloat
SAMP_4956,13.82,14.8,67.3,204.56,oral_cavity,Active Decay
SAMP_4957,4.42,24.9,62.2,109.95,oral_cavity,Bloat
SAMP_4958,10.07,22.9,46.4,230.64,soil_interface,Active Decay
SAMP_4959,2.06,22.0,85.4,45.39,skin_surface,Bloat
SAMP_4960,13.84,16.4,68.5,226.94,soil_interface,Active Decay
SAMP_4961,7.89,28.6,84.0,225.65,skin_surface,Active Decay
SAMP_4962,2.28,20.0,81.2,45.65,skin_surface,Bloat
SAMP_4963,3.45,24.1,44.0,83.19,oral_cavity,Bloat
SAMP_4964,13.81,16.2,50.4,223.68,soil_interface,Active Decay
SAMP_4965,6.59,21.2,47.3,139.7,skin_surface,Bloat
SAMP_4966,2.43,23.2,81.5,56.47,soil_interface,Bloat
SAMP_4967,30.0,23.3,83.1,699.0,oral_cavity,Dry Remains
SAMP_4968,12.56,22.6,66.4,283.79,skin_surface,Active Decay
SAMP_4969,30.0,24.0,45.2,720.0,skin_surface,Dry Remains
SAMP_4970,5.57,17.5,46.8,97.48,oral_cavity,Bloat
SAMP_4971,6.45,22.8,80.7,146.96,skin_surface,Bloat
SAMP_4972,22.82,22.5,86.5,513.53,skin_surface,Advanced Decay
SAMP_4973,7.45,22.9,50.0,170.5,oral_cavity,Active Decay
SAMP_4974,12.29,22.3,40.6,273.96,oral_cavity,Active Decay
SAMP_4975,2.91,16.9,56.5,49.11,skin_surface,Bloat
SAMP_4976,5.92,16.7,41.5,98.85,oral_cavity,Bloat
SAMP_4977,1.32,13.1,81.4,17.26,skin_surface,Fresh
SAMP_4978,2.31,25.3,64.6,58.35,skin_surface,Bloat
SAMP_4979,0.1,25.3,72.1,2.53,oral_cavity,Fresh
SAMP_4980,0.4,25.4,60.6,10.17,oral_cavity,Fresh
SAMP_4981,30.0,23.2,57.3,696.0,soil_interface,Dry Remains
SAMP_4982,2.78,13.5,51.1,37.47,oral_cavity,Bloat
SAMP_4983,10.89,17.9,78.5,194.86,skin_surface,Active Decay
SAMP_4984,18.27,22.7,74.8,414.72,skin_surface,Advanced Decay
SAMP_4985,8.0,22.5,58.0,179.99,soil_interface,Active Decay
SAMP_4986,1.66,21.1,56.1,35.07,oral_cavity,Bloat
SAMP_4987,13.02,23.5,40.1,306.06,soil_interface,Active Decay
SAMP_4988,9.17,22.0,43.2,201.72,skin_surface,Active Decay
SAMP_4989,13.14,22.5,71.2,295.64,oral_cavity,Active Decay
SAMP_4990,14.69,19.4,65.7,284.9,oral_cavity,Active Decay
SAMP_4991,30.0,25.9,61.7,777.0,skin_surface,Dry Remains
SAMP_4992,8.52,20.3,81.4,173.02,oral_cavity,Active Decay
SAMP_4993,4.18,16.7,65.2,69.81,oral_cavity,Bloat
SAMP_4994,10.45,18.9,59.2,197.59,soil_interface,Active Decay
SAMP_4995,0.71,20.6,48.1,14.6,oral_cavity,Fresh
SAMP_4996,22.77,26.0,81.0,591.99,skin_surface,Advanced Decay
SAMP_4997,1.27,21.8,68.8,27.71,skin_surface,Fresh
SAMP_4998,3.97,21.3,44.6,84.62,skin_surface,Bloat
SAMP_4999,16.91,17.0,72.4,287.54,oral_cavity,Active Decay
SAMP_5000,9.1,25.1,61.3,228.31,skin_surface,Active Decay
SAMP_5001,5.0,19.4,80.6,97.05,skin_surface,Bloat
SAMP_5002,6.41,21.6,85.9,138.54,oral_cavity,Bloat
SAMP_5003,19.28,27.9,70.0,537.89,oral_cavity,Advanced Decay
SAMP_5004,4.16,24.0,76.6,99.73,oral_cavity,Bloat
SAMP_5005,20.38,15.5,42.8,315.82,oral_cavity,Active Decay
SAMP_5006,0.92,14.9,68.0,13.75,oral_cavity,Fresh
SAMP_5007,15.0,21.7,77.8,325.43,oral_cavity,Active Decay
SAMP_5008,18.81,17.1,64.8,321.63,skin_surface,Active Decay
SAMP_5009,2.01,24.6,69.7,49.36,skin_surface,Bloat
SAMP_5010,5.63,22.2,84.9,124.93,skin_surface,Bloat
SAMP_5011,1.81,22.7,49.9,41.07,skin_surface,Bloat
SAMP_5012,12.26,19.2,44.9,235.44,soil_interface,Active Decay
SAMP_5013,7.66,29.0,74.5,222.28,soil_interface,Active Decay
SAMP_5014,10.09,32.0,81.1,322.8,soil_interface,Active Decay
SAMP_5015,2.19,20.9,82.5,45.72,oral_cavity,Bloat
SAMP_5016,2.38,23.4,72.1,55.68,oral_cavity,Bloat
SAMP_5017,0.42,22.4,81.7,9.49,skin_surface,Fresh
SAMP_5018,3.89,21.0,75.0,81.63,oral_cavity,Bloat
SAMP_5019,8.2,18.7,44.4,153.41,oral_cavity,Active Decay
SAMP_5020,19.51,17.7,78.1,345.41,oral_cavity,Active Decay
SAMP_5021,10.99,17.5,49.0,192.39,soil_interface,Active Decay
SAMP_5022,5.72,23.6,51.8,134.9,oral_cavity,Bloat
SAMP_5023,30.0,19.9,59.7,597.0,skin_surface,Advanced Decay
SAMP_5024,12.7,12.0,55.7,152.43,oral_cavity,Active Decay
SAMP_5025,26.62,23.8,56.1,633.47,skin_surface,Dry Remains
SAMP_5026,7.5,21.8,48.5,163.48,skin_surface,Active Decay
SAMP_5027,3.0,27.4,54.7,82.1,oral_cavity,Bloat
SAMP_5028,0.54,23.5,41.0,12.75,soil_interface,Fresh
SAMP_5029,12.95,16.1,63.6,208.48,skin_surface,Active Decay
SAMP_5030,1.29,13.1,78.4,16.94,skin_surface,Fresh
SAMP_5031,3.61,19.1,83.1,68.88,soil_interface,Bloat
SAMP_5032,7.6,19.5,81.0,148.26,skin_surface,Bloat
SAMP_5033,8.31,25.8,60.8,214.42,skin_surface,Active Decay
SAMP_5034,9.18,22.0,76.5,201.9,oral_cavity,Active Decay
SAMP_5035,1.82,26.5,54.4,48.18,skin_surface,Bloat
SAMP_5036,4.78,16.7,42.8,79.76,oral_cavity,Bloat
SAMP_5037,9.6,25.9,73.8,248.7,oral_cavity,Active Decay
SAMP_5038,30.0,24.9,72.4,747.0,skin_surface,Dry Remains
SAMP_5039,13.01,13.9,80.1,180.78,oral_cavity,Active Decay
SAMP_5040,25.59,27.3,70.8,698.56,skin_surface,Dry Remains
SAMP_5041,14.36,22.4,47.8,321.75,skin_surface,Active Decay
SAMP_5042,8.96,23.6,82.7,211.41,skin_surface,Active Decay
SAMP_5043,2.13,18.5,71.4,39.45,oral_cavity,Bloat
SAMP_5044,10.99,27.1,80.4,297.74,oral_cavity,Active Decay
SAMP_5045,9.77,17.3,78.7,168.94,skin_surface,Active Decay
SAMP_5046,9.22,25.3,54.9,233.39,skin_surface,Active Decay
SAMP_5047,6.73,25.3,43.7,170.25,oral_cavity,Active Decay
SAMP_5048,7.52,18.1,48.8,136.14,skin_surface,Bloat
SAMP_5049,4.07,29.9,44.6,121.73,skin_surface,Bloat
SAMP_5050,7.33,22.9,52.2,167.75,oral_cavity,Active Decay
SAMP_5051,2.2,24.6,63.0,54.14,skin_surface,Bloat
SAMP_5052,16.36,15.9,85.3,260.07,oral_cavity,Active Decay
SAMP_5053,2.06,30.5,83.6,62.68,soil_interface,Bloat
SAMP_5054,0.89,17.1,75.9,15.18,oral_cavity,Fresh
SAMP_5055,5.73,26.1,41.2,149.59,oral_cavity,Bloat
SAMP_5056,10.74,18.0,57.1,193.29,soil_interface,Active Decay
SAMP_5057,5.76,19.5,74.1,112.27,oral_cavity,Bloat
SAMP_5058,3.24,25.2,46.5,81.65,skin_surface,Bloat
SAMP_5059,8.17,26.1,80.1,213.19,oral_cavity,Active Decay
SAMP_5060,4.26,16.9,85.7,72.02,soil_interface,Bloat
SAMP_5061,27.01,26.4,57.7,713.09,soil_interface,Dry Remains
SAMP_5062,25.59,26.2,75.3,670.55,skin_surface,Dry Remains
SAMP_5063,6.98,18.2,47.4,127.02,oral_cavity,Bloat
SAMP_5064,3.97,28.4,74.5,112.84,oral_cavity,Bloat
SAMP_5065,13.36,16.2,41.1,216.45,skin_surface,Active Decay
SAMP_5066,0.37,19.5,47.5,7.29,oral_cavity,Fresh
SAMP_5067,6.44,23.9,75.5,153.9,skin_surface,Active Decay
SAMP_5068,4.1,18.6,75.6,76.25,skin_surface,Bloat
SAMP_5069,25.32,23.1,72.1,585.0,soil_interface,Advanced Decay
SAMP_5070,0.12,23.0,63.9,2.78,oral_cavity,Fresh
SAMP_5071,8.05,21.3,73.7,171.42,skin_surface,Active Decay
SAMP_5072,13.5,25.3,78.7,341.46,skin_surface,Active Decay
SAMP_5073,6.64,21.1,88.3,140.02,skin_surface,Bloat
SAMP_5074,0.89,22.9,84.4,20.44,soil_interface,Fresh
SAMP_5075,30.0,26.6,79.7,798.0,oral_cavity,Dry Remains
SAMP_5076,7.3,25.2,74.7,183.92,skin_surface,Active Decay
SAMP_5077,9.52,25.1,68.7,239.05,soil_interface,Active Decay
SAMP_5078,2.7,17.4,46.0,46.98,oral_cavity,Bloat
SAMP_5079,6.61,24.1,48.3,159.22,oral_cavity,Active Decay
SAMP_5080,5.61,18.5,81.0,103.72,oral_cavity,Bloat
SAMP_5081,0.78,16.9,80.2,13.16,skin_surface,Fresh
SAMP_5082,1.12,21.7,70.7,24.35,skin_surface,Fresh
SAMP_5083,18.17,18.4,61.9,334.31,oral_cavity,Active Decay
SAMP_5084,2.74,25.2,41.3,69.1,skin_surface,Bloat
SAMP_5085,2.17,25.3,56.4,54.87,soil_interface,Bloat
SAMP_5086,7.03,14.4,61.0,101.23,soil_interface,Bloat
SAMP_5087,14.64,18.7,64.3,273.81,skin_surface,Active Decay
SAMP_5088,0.64,16.2,86.5,10.36,skin_surface,Fresh
SAMP_5089,8.6,20.1,45.4,172.85,soil_interface,Active Decay
SAMP_5090,1.27,23.8,65.9,30.21,oral_cavity,Fresh
SAMP_5091,0.37,21.0,58.4,7.8,skin_surface,Fresh
SAMP_5092,0.54,19.6,89.5,10.62,skin_surface,Fresh
SAMP_5093,17.97,27.2,83.1,488.72,oral_cavity,Advanced Decay
SAMP_5094,1.26,12.8,61.9,16.07,oral_cavity,Fresh
SAMP_5095,0.46,26.9,90.0,12.43,oral_cavity,Fresh
SAMP_5096,5.76,19.8,65.7,114.06,skin_surface,Bloat
SAMP_5097,18.58,21.7,48.4,403.16,skin_surface,Advanced Decay
SAMP_5098,3.04,19.9,67.8,60.57,soil_interface,Bloat
SAMP_5099,5.48,28.2,51.3,154.45,skin_surface,Active Decay
SAMP_5100,0.41,17.1,71.8,6.97,oral_cavity,Fresh
SAMP_5101,5.96,22.0,86.9,131.16,skin_surface,Bloat
SAMP_5102,8.62,24.1,79.3,207.7,oral_cavity,Active Decay
SAMP_5103,8.46,15.6,53.7,131.99,oral_cavity,Bloat
SAMP_5104,4.04,18.3,54.8,73.95,oral_cavity,Bloat
SAMP_5105,3.79,21.4,43.5,81.13,oral_cavity,Bloat
SAMP_5106,1.13,18.5,54.3,20.86,oral_cavity,Fresh
SAMP_5107,4.57,18.7,44.6,85.45,oral_cavity,Bloat
SAMP_5108,1.05,20.6,65.0,21.59,skin_surface,Fresh
SAMP_5109,14.55,24.6,75.4,357.93,oral_cavity,Advanced Decay
SAMP_5110,30.0,20.6,77.6,618.0,oral_cavity,Dry Remains
SAMP_5111,30.0,26.3,43.0,789.0,soil_interface,Dry Remains
SAMP_5112,20.03,18.0,57.0,360.54,skin_surface,Advanced Decay
SAMP_5113,9.18,17.0,54.4,156.11,oral_cavity,Active Decay
SAMP_5114,12.07,29.7,45.2,358.44,oral_cavity,Advanced Decay
SAMP_5115,3.36,19.4,58.1,65.14,skin_surface,Bloat
SAMP_5116,9.96,16.8,55.0,167.38,skin_surface,Active Decay
SAMP_5117,6.08,15.0,71.7,91.22,oral_cavity,Bloat
SAMP_5118,6.58,26.3,84.2,173.0,oral_cavity,Active Decay
SAMP_5119,14.18,20.6,62.7,292.09,soil_interface,Active Decay
SAMP_5120,3.31,21.0,77.3,69.55,skin_surface,Bloat
SAMP_5121,3.83,21.4,47.3,81.92,skin_surface,Bloat
SAMP_5122,25.86,26.1,84.7,674.82,oral_cavity,Dry Remains
SAMP_5123,0.58,21.3,47.6,12.33,oral_cavity,Fresh
SAMP_5124,6.65,31.4,49.6,208.75,skin_surface,Active Decay
SAMP_5125,24.4,22.5,45.3,548.9,soil_interface,Advanced Decay
SAMP_5126,9.43,26.2,55.5,246.95,oral_cavity,Active Decay
SAMP_5127,7.91,25.2,67.6,199.22,soil_interface,Active Decay
SAMP_5128,2.87,21.9,89.4,62.93,oral_cavity,Bloat
SAMP_5129,4.2,19.7,79.7,82.84,skin_surface,Bloat
SAMP_5130,19.11,23.3,59.0,445.23,oral_cavity,Advanced Decay
SAMP_5131,8.19,24.0,68.8,196.61,skin_surface,Active Decay
SAMP_5132,7.23,19.7,71.2,142.45,skin_surface,Bloat
SAMP_5133,1.05,22.7,81.1,23.81,skin_surface,Fresh
SAMP_5134,0.16,26.9,76.8,4.35,skin_surface,Fresh
SAMP_5135,30.0,30.3,68.5,909.0,oral_cavity,Dry Remains
SAMP_5136,4.73,25.4,73.5,120.19,skin_surface,Bloat
SAMP_5137,9.24,29.5,77.3,272.68,oral_cavity,Active Decay
SAMP_5138,0.83,19.5,46.7,16.2,skin_surface,Fresh
SAMP_5139,11.49,24.8,50.0,285.01,oral_cavity,Active Decay
SAMP_5140,26.97,27.4,74.4,738.87,skin_surface,Dry Remains
SAMP_5141,8.57,18.4,82.5,157.73,skin_surface,Active Decay
SAMP_5142,1.35,20.1,60.5,27.1,oral_cavity,Fresh
SAMP_5143,8.72,29.0,89.0,252.77,soil_interface,Active Decay
SAMP_5144,14.54,18.1,50.8,263.16,soil_interface,Active Decay
SAMP_5145,5.22,16.6,60.8,86.58,skin_surface,Bloat
SAMP_5146,21.19,28.1,58.9,595.41,oral_cavity,Advanced Decay
SAMP_5147,10.46,26.8,86.5,280.35,skin_surface,Active Decay
SAMP_5148,22.95,23.7,54.3,543.94,soil_interface,Advanced Decay
SAMP_5149,9.77,21.8,63.5,212.95,oral_cavity,Active Decay
SAMP_5150,1.41,20.2,49.4,28.43,soil_interface,Fresh
SAMP_5151,3.71,23.1,66.1,85.61,soil_interface,Bloat
SAMP_5152,2.25,28.3,82.9,63.79,skin_surface,Bloat
SAMP_5153,23.95,23.0,55.2,550.85,skin_surface,Advanced Decay
SAMP_5154,14.29,30.7,80.5,438.64,skin_surface,Advanced Decay
SAMP_5155,11.28,18.4,85.6,207.6,skin_surface,Active Decay
SAMP_5156,3.58,21.9,43.6,78.41,oral_cavity,Bloat
SAMP_5157,2.03,20.5,77.8,41.7,oral_cavity,Bloat
SAMP_5158,14.12,17.7,52.8,250.0,skin_surface,Active Decay
SAMP_5159,6.43,21.4,48.8,137.55,oral_cavity,Bloat
SAMP_5160,2.56,23.7,70.1,60.65,skin_surface,Bloat
SAMP_5161,9.59,24.1,75.3,231.05,soil_interface,Active Decay
SAMP_5162,0.41,30.7,59.7,12.64,oral_cavity,Fresh
SAMP_5163,3.95,23.9,42.0,94.35,oral_cavity,Bloat
SAMP_5164,6.32,26.6,85.4,168.15,skin_surface,Active Decay
SAMP_5165,1.6,22.3,76.5,35.71,oral_cavity,Bloat
SAMP_5166,30.0,28.7,53.6,861.0,soil_interface,Dry Remains
SAMP_5167,2.35,31.6,64.8,74.13,oral_cavity,Bloat
SAMP_5168,1.4,24.1,41.4,33.66,skin_surface,Fresh
SAMP_5169,2.28,18.0,57.0,40.96,oral_cavity,Bloat
SAMP_5170,14.66,19.8,66.1,290.19,oral_cavity,Active Decay
SAMP_5171,5.54,23.1,65.9,128.04,oral_cavity,Bloat
SAMP_5172,8.33,23.8,50.4,198.34,oral_cavity,Active Decay
SAMP_5173,0.21,24.8,78.8,5.27,skin_surface,Fresh
SAMP_5174,0.35,23.8,54.9,8.34,skin_surface,Fresh
SAMP_5175,5.9,22.0,69.0,129.86,oral_cavity,Bloat
SAMP_5176,16.96,19.5,53.6,330.8,oral_cavity,Active Decay
SAMP_5177,21.65,23.6,61.3,510.92,skin_surface,Advanced Decay
SAMP_5178,0.91,29.4,50.4,26.67,skin_surface,Fresh
SAMP_5179,7.73,26.1,71.7,201.75,skin_surface,Active Decay
SAMP_5180,24.44,24.1,61.3,589.12,oral_cavity,Advanced Decay
SAMP_5181,4.91,26.1,40.8,128.15,soil_interface,Bloat
SAMP_5182,17.69,20.5,41.4,362.73,soil_interface,Advanced Decay
SAMP_5183,1.44,20.0,63.6,28.7,oral_cavity,Fresh
SAMP_5184,27.39,19.0,49.2,520.5,skin_surface,Advanced Decay
SAMP_5185,13.92,21.5,69.3,299.28,skin_surface,Active Decay
SAMP_5186,28.36,20.3,60.4,575.69,soil_interface,Advanced Decay
SAMP_5187,11.29,26.8,72.7,302.55,skin_surface,Active Decay
SAMP_5188,4.52,20.1,87.6,90.78,soil_interface,Bloat
SAMP_5189,27.84,18.8,66.4,523.31,oral_cavity,Advanced Decay
SAMP_5190,3.22,29.8,79.4,96.06,oral_cavity,Bloat
SAMP_5191,4.04,20.2,77.7,81.55,skin_surface,Bloat
SAMP_5192,12.07,22.6,86.1,272.71,skin_surface,Active Decay
SAMP_5193,14.5,23.8,50.7,344.98,skin_surface,Active Decay
SAMP_5194,26.51,17.5,81.4,463.89,soil_interface,Advanced Decay
SAMP_5195,2.29,26.9,85.3,61.65,skin_surface,Bloat
SAMP_5196,15.99,24.5,59.6,391.87,skin_surface,Advanced Decay
SAMP_5197,13.41,28.2,55.7,378.3,skin_surface,Advanced Decay
SAMP_5198,0.66,19.3,87.6,12.72,skin_surface,Fresh
SAMP_5199,4.9,22.4,71.4,109.7,skin_surface,Bloat
SAMP_5200,3.32,22.2,59.0,73.78,skin_surface,Bloat
SAMP_5201,3.63,23.1,79.6,83.88,skin_surface,Bloat
SAMP_5202,30.0,16.2,55.2,486.0,oral_cavity,Advanced Decay
SAMP_5203,10.29,22.4,48.8,230.58,oral_cavity,Active Decay
SAMP_5204,12.65,16.3,67.2,206.15,soil_interface,Active Decay
SAMP_5205,30.0,23.4,68.3,702.0,oral_cavity,Dry Remains
SAMP_5206,4.74,13.5,81.3,63.93,oral_cavity,Bloat
SAMP_5207,16.19,14.6,62.9,236.33,skin_surface,Active Decay
SAMP_5208,5.7,25.3,80.7,144.24,oral_cavity,Bloat
SAMP_5209,20.37,19.8,55.6,403.25,skin_surface,Advanced Decay
SAMP_5210,1.99,18.0,68.8,35.87,oral_cavity,Bloat
SAMP_5211,29.5,27.1,50.4,799.58,oral_cavity,Dry Remains
SAMP_5212,2.47,23.3,59.3,57.52,soil_interface,Bloat
SAMP_5213,3.95,25.5,82.9,100.69,skin_surface,Bloat
SAMP_5214,14.11,21.3,50.8,300.62,oral_cavity,Active Decay
SAMP_5215,5.0,32.0,80.5,160.15,skin_surface,Active Decay
SAMP_5216,9.37,19.6,54.1,183.66,skin_surface,Active Decay
SAMP_5217,5.88,29.0,41.7,170.53,skin_surface,Active Decay
SAMP_5218,13.56,21.8,45.5,295.66,skin_surface,Active Decay
SAMP_5219,2.59,15.4,77.3,39.92,oral_cavity,Bloat
SAMP_5220,0.6,23.9,53.1,14.4,skin_surface,Fresh
SAMP_5221,3.57,23.3,72.7,83.08,oral_cavity,Bloat
SAMP_5222,6.43,17.8,75.0,114.46,oral_cavity,Bloat
SAMP_5223,1.84,18.3,57.3,33.66,skin_surface,Fresh
SAMP_5224,4.38,21.9,63.7,95.96,skin_surface,Bloat
SAMP_5225,5.11,23.4,60.2,119.53,skin_surface,Bloat
SAMP_5226,0.59,12.1,87.4,7.15,oral_cavity,Fresh
SAMP_5227,8.75,26.2,56.0,229.36,soil_interface,Active Decay
SAMP_5228,21.57,20.0,49.2,431.43,soil_interface,Advanced Decay
SAMP_5229,1.65,16.7,58.3,27.48,skin_surface,Fresh
SAMP_5230,9.11,25.8,73.5,234.99,oral_cavity,Active Decay
SAMP_5231,10.93,21.9,74.9,239.33,skin_surface,Active Decay
SAMP_5232,5.44,26.9,86.2,146.22,oral_cavity,Bloat
SAMP_5233,12.08,23.8,84.1,287.42,skin_surface,Active Decay
SAMP_5234,5.29,22.0,54.4,116.35,skin_surface,Bloat
SAMP_5235,7.02,21.4,62.8,150.33,oral_cavity,Active Decay
SAMP_5236,0.1,23.9,77.4,2.39,oral_cavity,Fresh
SAMP_5237,11.77,20.3,85.8,238.88,oral_cavity,Active Decay
SAMP_5238,10.83,18.6,56.9,201.39,skin_surface,Active Decay
SAMP_5239,0.39,24.4,62.2,9.55,oral_cavity,Fresh
SAMP_5240,4.59,21.4,85.0,98.28,skin_surface,Bloat
SAMP_5241,30.0,22.1,57.9,663.0,oral_cavity,Dry Remains
SAMP_5242,5.46,26.4,64.0,144.14,oral_cavity,Bloat
SAMP_5243,6.97,21.5,85.2,149.86,skin_surface,Bloat
SAMP_5244,24.07,22.1,80.1,531.98,skin_surface,Advanced Decay
SAMP_5245,12.63,19.6,52.2,247.59,skin_surface,Active Decay
SAMP_5246,8.72,23.7,56.2,206.77,oral_cavity,Active Decay
SAMP_5247,15.99,23.4,57.6,374.05,oral_cavity,Advanced Decay
SAMP_5248,19.98,25.6,85.6,511.44,soil_interface,Advanced Decay
SAMP_5249,6.1,19.7,89.9,120.26,skin_surface,Bloat
SAMP_5250,6.45,20.2,78.7,130.2,skin_surface,Bloat
SAMP_5251,4.88,25.2,64.2,122.94,oral_cavity,Bloat
